{'loss': 20.197, 'grad_norm': 95521.5, 'learning_rate': 4.9984472049689445e-05, 'epoch': 0.0}
{'loss': 2.9838, 'grad_norm': 15.150769233703613, 'learning_rate': 3.5124223602484474e-05, 'epoch': 1.19}
{'loss': 3.0298, 'grad_norm': 42.1722297668457, 'learning_rate': 3.510869565217392e-05, 'epoch': 1.19}
{'loss': 3.0196, 'grad_norm': 12.828160285949707, 'learning_rate': 3.509316770186335e-05, 'epoch': 1.19}
{'loss': 3.0917, 'grad_norm': 21.75425148010254, 'learning_rate': 3.5077639751552796e-05, 'epoch': 1.19}
{'loss': 3.085, 'grad_norm': 11.39428997039795, 'learning_rate': 3.506211180124224e-05, 'epoch': 1.19}
{'loss': 3.0239, 'grad_norm': 16.55797004699707, 'learning_rate': 3.504658385093168e-05, 'epoch': 1.2}
{'loss': 3.0649, 'grad_norm': 23.30475425720215, 'learning_rate': 3.503105590062112e-05, 'epoch': 1.2}
{'loss': 2.9292, 'grad_norm': 39.92159652709961, 'learning_rate': 3.501552795031056e-05, 'epoch': 1.2}
{'loss': 3.0052, 'grad_norm': 12.381103515625, 'learning_rate': 3.5e-05, 'epoch': 1.2}
{'loss': 3.1106, 'grad_norm': 10.111333847045898, 'learning_rate': 3.498447204968944e-05, 'epoch': 1.2}
{'loss': 3.0285, 'grad_norm': 26.608381271362305, 'learning_rate': 3.496894409937889e-05, 'epoch': 1.2}
{'loss': 3.0684, 'grad_norm': 15.908878326416016, 'learning_rate': 3.4953416149068326e-05, 'epoch': 1.2}
{'loss': 3.0222, 'grad_norm': 10.349860191345215, 'learning_rate': 3.493788819875777e-05, 'epoch': 1.2}
{'loss': 3.1142, 'grad_norm': 50.733219146728516, 'learning_rate': 3.4922360248447205e-05, 'epoch': 1.21}
{'loss': 3.0207, 'grad_norm': 9.735029220581055, 'learning_rate': 3.490683229813665e-05, 'epoch': 1.21}
{'loss': 3.0106, 'grad_norm': 25.701770782470703, 'learning_rate': 3.4891304347826084e-05, 'epoch': 1.21}
{'loss': 2.9983, 'grad_norm': 11.55030345916748, 'learning_rate': 3.4875776397515534e-05, 'epoch': 1.21}
{'loss': 3.0089, 'grad_norm': 9.444768905639648, 'learning_rate': 3.486024844720497e-05, 'epoch': 1.21}
{'loss': 3.1007, 'grad_norm': 92.90655517578125, 'learning_rate': 3.484472049689441e-05, 'epoch': 1.21}
{'loss': 2.9823, 'grad_norm': 14.99026870727539, 'learning_rate': 3.4829192546583856e-05, 'epoch': 1.21}
{'loss': 2.9876, 'grad_norm': 11.128942489624023, 'learning_rate': 3.481366459627329e-05, 'epoch': 1.21}
{'loss': 2.9871, 'grad_norm': 9.573121070861816, 'learning_rate': 3.4798136645962735e-05, 'epoch': 1.22}
{'loss': 3.0396, 'grad_norm': 13.880846977233887, 'learning_rate': 3.478260869565218e-05, 'epoch': 1.22}
{'loss': 2.9442, 'grad_norm': 15.728819847106934, 'learning_rate': 3.476708074534162e-05, 'epoch': 1.22}
{'loss': 2.9911, 'grad_norm': 12.906379699707031, 'learning_rate': 3.475155279503106e-05, 'epoch': 1.22}
{'loss': 3.0423, 'grad_norm': 17.55773162841797, 'learning_rate': 3.47360248447205e-05, 'epoch': 1.22}
{'loss': 2.9204, 'grad_norm': 6.267857074737549, 'learning_rate': 3.4720496894409936e-05, 'epoch': 1.22}
{'loss': 3.0323, 'grad_norm': 14.394790649414062, 'learning_rate': 3.470496894409938e-05, 'epoch': 1.22}
{'loss': 3.1166, 'grad_norm': 22.856081008911133, 'learning_rate': 3.468944099378882e-05, 'epoch': 1.22}
{'loss': 3.0531, 'grad_norm': 15.516718864440918, 'learning_rate': 3.4673913043478265e-05, 'epoch': 1.23}
{'loss': 3.0413, 'grad_norm': 14.189027786254883, 'learning_rate': 3.465838509316771e-05, 'epoch': 1.23}
{'loss': 2.9107, 'grad_norm': 34.01924133300781, 'learning_rate': 3.4642857142857144e-05, 'epoch': 1.23}
{'loss': 2.8998, 'grad_norm': 15.963756561279297, 'learning_rate': 3.462732919254659e-05, 'epoch': 1.23}
{'loss': 2.9553, 'grad_norm': 56.769248962402344, 'learning_rate': 3.461180124223602e-05, 'epoch': 1.23}
{'loss': 2.9726, 'grad_norm': 16.59274673461914, 'learning_rate': 3.4596273291925466e-05, 'epoch': 1.23}
{'loss': 2.9666, 'grad_norm': 22.192218780517578, 'learning_rate': 3.458074534161491e-05, 'epoch': 1.23}
{'loss': 2.975, 'grad_norm': 18.430383682250977, 'learning_rate': 3.456521739130435e-05, 'epoch': 1.23}
{'loss': 2.9933, 'grad_norm': 12.753679275512695, 'learning_rate': 3.4549689440993795e-05, 'epoch': 1.24}
{'loss': 3.0301, 'grad_norm': 21.91531753540039, 'learning_rate': 3.453416149068323e-05, 'epoch': 1.24}
{'loss': 3.0279, 'grad_norm': 28.53837776184082, 'learning_rate': 3.4518633540372674e-05, 'epoch': 1.24}
{'loss': 3.0375, 'grad_norm': 14.953055381774902, 'learning_rate': 3.450310559006211e-05, 'epoch': 1.24}
{'loss': 2.9468, 'grad_norm': 6.440324306488037, 'learning_rate': 3.448757763975155e-05, 'epoch': 1.24}
{'loss': 2.9396, 'grad_norm': 22.336801528930664, 'learning_rate': 3.4472049689440996e-05, 'epoch': 1.24}
{'eval_loss': 2.0712761878967285, 'eval_runtime': 6.4261, 'eval_samples_per_second': 138.185, 'eval_steps_per_second': 8.714, 'epoch': 1.24}
{'loss': 2.9037, 'grad_norm': 17.267555236816406, 'learning_rate': 3.445652173913044e-05, 'epoch': 1.24}
{'loss': 2.9683, 'grad_norm': 10.036311149597168, 'learning_rate': 3.4440993788819875e-05, 'epoch': 1.24}
{'loss': 3.021, 'grad_norm': 9.147430419921875, 'learning_rate': 3.442546583850932e-05, 'epoch': 1.25}
{'loss': 2.9395, 'grad_norm': 13.360889434814453, 'learning_rate': 3.440993788819876e-05, 'epoch': 1.25}
{'loss': 2.9524, 'grad_norm': 16.696073532104492, 'learning_rate': 3.43944099378882e-05, 'epoch': 1.25}
{'loss': 2.9724, 'grad_norm': 15.558854103088379, 'learning_rate': 3.4378881987577646e-05, 'epoch': 1.25}
{'loss': 3.0153, 'grad_norm': 11.710636138916016, 'learning_rate': 3.436335403726708e-05, 'epoch': 1.25}
{'loss': 2.8747, 'grad_norm': 8.791427612304688, 'learning_rate': 3.4347826086956526e-05, 'epoch': 1.25}
{'loss': 3.0066, 'grad_norm': 7.354980945587158, 'learning_rate': 3.433229813664596e-05, 'epoch': 1.25}
{'loss': 2.9227, 'grad_norm': 23.190189361572266, 'learning_rate': 3.4316770186335405e-05, 'epoch': 1.25}
{'loss': 2.9158, 'grad_norm': 9.470450401306152, 'learning_rate': 3.430124223602485e-05, 'epoch': 1.26}
{'loss': 2.9558, 'grad_norm': 10.646105766296387, 'learning_rate': 3.428571428571429e-05, 'epoch': 1.26}
{'loss': 3.0026, 'grad_norm': 13.132686614990234, 'learning_rate': 3.4270186335403727e-05, 'epoch': 1.26}
{'loss': 2.9154, 'grad_norm': 11.411951065063477, 'learning_rate': 3.425465838509317e-05, 'epoch': 1.26}
{'loss': 2.9364, 'grad_norm': 8.950489044189453, 'learning_rate': 3.423913043478261e-05, 'epoch': 1.26}
{'loss': 2.8845, 'grad_norm': 5.052348613739014, 'learning_rate': 3.422360248447205e-05, 'epoch': 1.26}
{'loss': 2.8995, 'grad_norm': 6.665996551513672, 'learning_rate': 3.420807453416149e-05, 'epoch': 1.26}
{'loss': 2.9617, 'grad_norm': 9.177801132202148, 'learning_rate': 3.4192546583850934e-05, 'epoch': 1.26}
{'loss': 2.9095, 'grad_norm': 9.577198028564453, 'learning_rate': 3.417701863354038e-05, 'epoch': 1.27}
{'loss': 2.8416, 'grad_norm': 9.709216117858887, 'learning_rate': 3.4161490683229814e-05, 'epoch': 1.27}
{'loss': 3.0406, 'grad_norm': 12.577112197875977, 'learning_rate': 3.4145962732919257e-05, 'epoch': 1.27}
{'loss': 2.939, 'grad_norm': 5.861231327056885, 'learning_rate': 3.413043478260869e-05, 'epoch': 1.27}
{'loss': 2.8323, 'grad_norm': 9.796189308166504, 'learning_rate': 3.4114906832298136e-05, 'epoch': 1.27}
{'loss': 2.871, 'grad_norm': 8.730006217956543, 'learning_rate': 3.409937888198758e-05, 'epoch': 1.27}
{'loss': 2.821, 'grad_norm': 18.566701889038086, 'learning_rate': 3.408385093167702e-05, 'epoch': 1.27}
{'loss': 2.8744, 'grad_norm': 8.40304946899414, 'learning_rate': 3.4068322981366464e-05, 'epoch': 1.27}
{'loss': 2.8681, 'grad_norm': 43.10449981689453, 'learning_rate': 3.40527950310559e-05, 'epoch': 1.28}
{'loss': 2.832, 'grad_norm': 4.928794860839844, 'learning_rate': 3.4037267080745343e-05, 'epoch': 1.28}
{'loss': 2.86, 'grad_norm': 7.134281158447266, 'learning_rate': 3.402173913043478e-05, 'epoch': 1.28}
{'loss': 2.8624, 'grad_norm': 3.41605281829834, 'learning_rate': 3.400621118012422e-05, 'epoch': 1.28}
{'loss': 2.9015, 'grad_norm': 7.7264628410339355, 'learning_rate': 3.3990683229813665e-05, 'epoch': 1.28}
{'loss': 2.8884, 'grad_norm': 2.446690320968628, 'learning_rate': 3.397515527950311e-05, 'epoch': 1.28}
{'loss': 2.8485, 'grad_norm': 13.646339416503906, 'learning_rate': 3.395962732919255e-05, 'epoch': 1.28}
{'loss': 2.7982, 'grad_norm': 3.271592855453491, 'learning_rate': 3.394409937888199e-05, 'epoch': 1.28}
{'loss': 2.9545, 'grad_norm': 6.117295265197754, 'learning_rate': 3.392857142857143e-05, 'epoch': 1.29}
{'loss': 2.792, 'grad_norm': 5.991331100463867, 'learning_rate': 3.3913043478260867e-05, 'epoch': 1.29}
{'loss': 2.8068, 'grad_norm': 4.77520751953125, 'learning_rate': 3.3897515527950316e-05, 'epoch': 1.29}
{'loss': 2.8809, 'grad_norm': 5.238607406616211, 'learning_rate': 3.388198757763975e-05, 'epoch': 1.29}
{'loss': 2.8186, 'grad_norm': 4.460684776306152, 'learning_rate': 3.3866459627329195e-05, 'epoch': 1.29}
{'loss': 2.8561, 'grad_norm': 8.811592102050781, 'learning_rate': 3.385093167701863e-05, 'epoch': 1.29}
{'loss': 2.9169, 'grad_norm': 3.0995166301727295, 'learning_rate': 3.3835403726708074e-05, 'epoch': 1.29}
{'loss': 2.8967, 'grad_norm': 4.890804767608643, 'learning_rate': 3.381987577639752e-05, 'epoch': 1.29}
{'loss': 2.9421, 'grad_norm': 5.494397163391113, 'learning_rate': 3.380434782608696e-05, 'epoch': 1.3}
{'loss': 2.9009, 'grad_norm': 4.4491190910339355, 'learning_rate': 3.37888198757764e-05, 'epoch': 1.3}
{'loss': 2.8391, 'grad_norm': 4.522271633148193, 'learning_rate': 3.377329192546584e-05, 'epoch': 1.3}
{'loss': 2.7911, 'grad_norm': 6.975411415100098, 'learning_rate': 3.375776397515528e-05, 'epoch': 1.3}
{'loss': 2.8193, 'grad_norm': 4.118142604827881, 'learning_rate': 3.374223602484472e-05, 'epoch': 1.3}
{'loss': 2.8336, 'grad_norm': 5.820274829864502, 'learning_rate': 3.372670807453416e-05, 'epoch': 1.3}
{'loss': 2.9156, 'grad_norm': 4.112734317779541, 'learning_rate': 3.3711180124223604e-05, 'epoch': 1.3}
{'loss': 2.7766, 'grad_norm': 5.1616692543029785, 'learning_rate': 3.369565217391305e-05, 'epoch': 1.3}
{'loss': 2.858, 'grad_norm': 37.49259948730469, 'learning_rate': 3.368012422360249e-05, 'epoch': 1.31}
{'loss': 2.7825, 'grad_norm': 4.261739730834961, 'learning_rate': 3.3664596273291926e-05, 'epoch': 1.31}
{'loss': 2.8722, 'grad_norm': 2.891415596008301, 'learning_rate': 3.364906832298137e-05, 'epoch': 1.31}
{'loss': 2.7833, 'grad_norm': 7.0423455238342285, 'learning_rate': 3.3633540372670805e-05, 'epoch': 1.31}
{'loss': 2.8175, 'grad_norm': 3.614319086074829, 'learning_rate': 3.361801242236025e-05, 'epoch': 1.31}
{'loss': 2.8494, 'grad_norm': 34.76755142211914, 'learning_rate': 3.360248447204969e-05, 'epoch': 1.31}
{'loss': 2.7722, 'grad_norm': 3.807224988937378, 'learning_rate': 3.3586956521739134e-05, 'epoch': 1.31}
{'loss': 2.7146, 'grad_norm': 6.649880409240723, 'learning_rate': 3.357142857142857e-05, 'epoch': 1.31}
{'loss': 2.7917, 'grad_norm': 3.688302516937256, 'learning_rate': 3.355590062111801e-05, 'epoch': 1.32}
{'loss': 2.8193, 'grad_norm': 4.281108379364014, 'learning_rate': 3.3540372670807456e-05, 'epoch': 1.32}
{'loss': 2.848, 'grad_norm': 2.034330129623413, 'learning_rate': 3.352484472049689e-05, 'epoch': 1.32}
{'loss': 2.8073, 'grad_norm': 6.6079254150390625, 'learning_rate': 3.3509316770186335e-05, 'epoch': 1.32}
{'loss': 2.7549, 'grad_norm': 2.995943069458008, 'learning_rate': 3.349378881987578e-05, 'epoch': 1.32}
{'loss': 2.8932, 'grad_norm': 4.077193260192871, 'learning_rate': 3.347826086956522e-05, 'epoch': 1.32}
{'loss': 2.7694, 'grad_norm': 3.705173969268799, 'learning_rate': 3.346273291925466e-05, 'epoch': 1.32}
{'loss': 2.7675, 'grad_norm': 6.454316139221191, 'learning_rate': 3.34472049689441e-05, 'epoch': 1.32}
{'loss': 2.8268, 'grad_norm': 4.747689247131348, 'learning_rate': 3.3431677018633536e-05, 'epoch': 1.33}
{'loss': 2.6062, 'grad_norm': 3.5902819633483887, 'learning_rate': 3.341614906832298e-05, 'epoch': 1.33}
{'loss': 2.7387, 'grad_norm': 3.818021059036255, 'learning_rate': 3.340062111801243e-05, 'epoch': 1.33}
{'loss': 2.7831, 'grad_norm': 2.652195692062378, 'learning_rate': 3.3385093167701865e-05, 'epoch': 1.33}
{'loss': 2.7587, 'grad_norm': 6.140398979187012, 'learning_rate': 3.336956521739131e-05, 'epoch': 1.33}
{'loss': 2.7423, 'grad_norm': 5.102134704589844, 'learning_rate': 3.3354037267080744e-05, 'epoch': 1.33}
{'loss': 2.7905, 'grad_norm': 5.766118049621582, 'learning_rate': 3.333850931677019e-05, 'epoch': 1.33}
{'loss': 2.7964, 'grad_norm': 1.5177489519119263, 'learning_rate': 3.332298136645963e-05, 'epoch': 1.33}
{'loss': 2.7192, 'grad_norm': 5.036800861358643, 'learning_rate': 3.330745341614907e-05, 'epoch': 1.34}
{'loss': 2.7448, 'grad_norm': 1.6578030586242676, 'learning_rate': 3.329192546583851e-05, 'epoch': 1.34}
{'loss': 2.7568, 'grad_norm': 1.4398527145385742, 'learning_rate': 3.327639751552795e-05, 'epoch': 1.34}
{'loss': 2.7094, 'grad_norm': 4.284882068634033, 'learning_rate': 3.3260869565217395e-05, 'epoch': 1.34}
{'loss': 2.7862, 'grad_norm': 1.5201157331466675, 'learning_rate': 3.324534161490683e-05, 'epoch': 1.34}
{'loss': 2.747, 'grad_norm': 23.937299728393555, 'learning_rate': 3.3229813664596274e-05, 'epoch': 1.34}
{'loss': 2.7842, 'grad_norm': 3.3970813751220703, 'learning_rate': 3.321428571428572e-05, 'epoch': 1.34}
{'loss': 2.7399, 'grad_norm': 3.4319212436676025, 'learning_rate': 3.319875776397516e-05, 'epoch': 1.34}
{'loss': 2.6383, 'grad_norm': 2.6838455200195312, 'learning_rate': 3.3183229813664596e-05, 'epoch': 1.35}
{'loss': 2.7544, 'grad_norm': 13.117341995239258, 'learning_rate': 3.316770186335404e-05, 'epoch': 1.35}
{'loss': 2.7247, 'grad_norm': 2.1890478134155273, 'learning_rate': 3.3152173913043475e-05, 'epoch': 1.35}
{'loss': 2.7137, 'grad_norm': 2.642336845397949, 'learning_rate': 3.313664596273292e-05, 'epoch': 1.35}
{'loss': 2.7851, 'grad_norm': 3.043436288833618, 'learning_rate': 3.312111801242236e-05, 'epoch': 1.35}
{'loss': 2.6745, 'grad_norm': 1.863124966621399, 'learning_rate': 3.3105590062111804e-05, 'epoch': 1.35}
{'loss': 2.6174, 'grad_norm': 1.9496229887008667, 'learning_rate': 3.309006211180125e-05, 'epoch': 1.35}
{'loss': 2.649, 'grad_norm': 2.2622978687286377, 'learning_rate': 3.307453416149068e-05, 'epoch': 1.35}
{'loss': 2.7374, 'grad_norm': 2.9612364768981934, 'learning_rate': 3.3059006211180126e-05, 'epoch': 1.36}
{'loss': 2.6337, 'grad_norm': 2.3181490898132324, 'learning_rate': 3.304347826086956e-05, 'epoch': 1.36}
{'loss': 2.7702, 'grad_norm': 2.0393762588500977, 'learning_rate': 3.3027950310559005e-05, 'epoch': 1.36}
{'loss': 2.667, 'grad_norm': 1.9172403812408447, 'learning_rate': 3.301242236024845e-05, 'epoch': 1.36}
{'loss': 2.6049, 'grad_norm': 1.3101983070373535, 'learning_rate': 3.299689440993789e-05, 'epoch': 1.36}
{'loss': 2.6658, 'grad_norm': 2.6358988285064697, 'learning_rate': 3.2981366459627334e-05, 'epoch': 1.36}
{'loss': 2.6831, 'grad_norm': 1.5090446472167969, 'learning_rate': 3.296583850931677e-05, 'epoch': 1.36}
{'loss': 2.6218, 'grad_norm': 2.130877733230591, 'learning_rate': 3.295031055900621e-05, 'epoch': 1.36}
{'loss': 2.8057, 'grad_norm': 3.848768949508667, 'learning_rate': 3.293478260869565e-05, 'epoch': 1.37}
{'loss': 2.6598, 'grad_norm': 2.5473387241363525, 'learning_rate': 3.29192546583851e-05, 'epoch': 1.37}
{'eval_loss': 1.934311032295227, 'eval_runtime': 6.4329, 'eval_samples_per_second': 138.041, 'eval_steps_per_second': 8.705, 'epoch': 1.37}
{'loss': 2.7545, 'grad_norm': 1.6883620023727417, 'learning_rate': 3.2903726708074535e-05, 'epoch': 1.37}
{'loss': 2.7226, 'grad_norm': 1.2191826105117798, 'learning_rate': 3.288819875776398e-05, 'epoch': 1.37}
{'loss': 2.6495, 'grad_norm': 3.6362059116363525, 'learning_rate': 3.2872670807453414e-05, 'epoch': 1.37}
{'loss': 2.7279, 'grad_norm': 4.319595813751221, 'learning_rate': 3.285714285714286e-05, 'epoch': 1.37}
{'loss': 2.7039, 'grad_norm': 2.313241481781006, 'learning_rate': 3.28416149068323e-05, 'epoch': 1.37}
{'loss': 2.6717, 'grad_norm': 2.4471375942230225, 'learning_rate': 3.282608695652174e-05, 'epoch': 1.37}
{'loss': 2.6417, 'grad_norm': 1.32954740524292, 'learning_rate': 3.2810559006211186e-05, 'epoch': 1.37}
{'loss': 2.5622, 'grad_norm': 3.2625041007995605, 'learning_rate': 3.279503105590062e-05, 'epoch': 1.38}
{'loss': 2.6271, 'grad_norm': 1.1799434423446655, 'learning_rate': 3.2779503105590065e-05, 'epoch': 1.38}
{'loss': 2.6729, 'grad_norm': 1.4710232019424438, 'learning_rate': 3.27639751552795e-05, 'epoch': 1.38}
{'loss': 2.6218, 'grad_norm': 4.372255802154541, 'learning_rate': 3.2748447204968944e-05, 'epoch': 1.38}
{'loss': 2.7646, 'grad_norm': 1.5079997777938843, 'learning_rate': 3.273291925465839e-05, 'epoch': 1.38}
{'loss': 2.6991, 'grad_norm': 1.857035517692566, 'learning_rate': 3.271739130434783e-05, 'epoch': 1.38}
{'loss': 2.7025, 'grad_norm': 1.4374607801437378, 'learning_rate': 3.270186335403727e-05, 'epoch': 1.38}
{'loss': 2.6071, 'grad_norm': 1.9094598293304443, 'learning_rate': 3.268633540372671e-05, 'epoch': 1.38}
{'loss': 2.6759, 'grad_norm': 1.0824183225631714, 'learning_rate': 3.267080745341615e-05, 'epoch': 1.39}
{'loss': 2.5565, 'grad_norm': 2.296422004699707, 'learning_rate': 3.265527950310559e-05, 'epoch': 1.39}
{'loss': 2.7204, 'grad_norm': 1.4867883920669556, 'learning_rate': 3.263975155279503e-05, 'epoch': 1.39}
{'loss': 2.6622, 'grad_norm': 1.0792264938354492, 'learning_rate': 3.2624223602484474e-05, 'epoch': 1.39}
{'loss': 2.6144, 'grad_norm': 1.7321807146072388, 'learning_rate': 3.260869565217392e-05, 'epoch': 1.39}
{'loss': 2.7278, 'grad_norm': 1.2192240953445435, 'learning_rate': 3.259316770186335e-05, 'epoch': 1.39}
{'loss': 2.6319, 'grad_norm': 1.3202011585235596, 'learning_rate': 3.2577639751552796e-05, 'epoch': 1.39}
{'loss': 2.6275, 'grad_norm': 0.9010732173919678, 'learning_rate': 3.256211180124224e-05, 'epoch': 1.39}
{'loss': 2.6794, 'grad_norm': 1.0531140565872192, 'learning_rate': 3.2546583850931675e-05, 'epoch': 1.4}
{'loss': 2.6647, 'grad_norm': 1.5112755298614502, 'learning_rate': 3.253105590062112e-05, 'epoch': 1.4}
{'loss': 2.8033, 'grad_norm': 1.4462960958480835, 'learning_rate': 3.251552795031056e-05, 'epoch': 1.4}
{'loss': 2.6042, 'grad_norm': 1.2611616849899292, 'learning_rate': 3.2500000000000004e-05, 'epoch': 1.4}
{'loss': 2.6485, 'grad_norm': 1.0202593803405762, 'learning_rate': 3.248447204968944e-05, 'epoch': 1.4}
{'loss': 2.684, 'grad_norm': 1.0106422901153564, 'learning_rate': 3.246894409937888e-05, 'epoch': 1.4}
{'loss': 2.5536, 'grad_norm': 1.5414683818817139, 'learning_rate': 3.245341614906832e-05, 'epoch': 1.4}
{'loss': 2.6002, 'grad_norm': 1.1857115030288696, 'learning_rate': 3.243788819875776e-05, 'epoch': 1.4}
{'loss': 2.5937, 'grad_norm': 1.0294418334960938, 'learning_rate': 3.242236024844721e-05, 'epoch': 1.41}
{'loss': 2.6178, 'grad_norm': 1.3985515832901, 'learning_rate': 3.240683229813665e-05, 'epoch': 1.41}
{'loss': 2.5959, 'grad_norm': 0.8884050846099854, 'learning_rate': 3.239130434782609e-05, 'epoch': 1.41}
{'loss': 2.5564, 'grad_norm': 0.8824779391288757, 'learning_rate': 3.237577639751553e-05, 'epoch': 1.41}
{'loss': 2.5629, 'grad_norm': 0.8760177493095398, 'learning_rate': 3.236024844720497e-05, 'epoch': 1.41}
{'loss': 2.6882, 'grad_norm': 2.0616796016693115, 'learning_rate': 3.234472049689441e-05, 'epoch': 1.41}
{'loss': 2.6263, 'grad_norm': 1.6420972347259521, 'learning_rate': 3.2329192546583856e-05, 'epoch': 1.41}
{'loss': 2.5472, 'grad_norm': 1.207653284072876, 'learning_rate': 3.231366459627329e-05, 'epoch': 1.41}
{'loss': 2.6611, 'grad_norm': 0.8722560405731201, 'learning_rate': 3.2298136645962735e-05, 'epoch': 1.42}
{'loss': 2.5979, 'grad_norm': 1.062206745147705, 'learning_rate': 3.228260869565218e-05, 'epoch': 1.42}
{'loss': 2.609, 'grad_norm': 1.005865216255188, 'learning_rate': 3.2267080745341614e-05, 'epoch': 1.42}
{'loss': 2.6391, 'grad_norm': 0.8624290823936462, 'learning_rate': 3.225155279503106e-05, 'epoch': 1.42}
{'loss': 2.6565, 'grad_norm': 1.0536820888519287, 'learning_rate': 3.22360248447205e-05, 'epoch': 1.42}
{'loss': 2.5356, 'grad_norm': 1.1269816160202026, 'learning_rate': 3.222049689440994e-05, 'epoch': 1.42}
{'loss': 2.6529, 'grad_norm': 1.0103639364242554, 'learning_rate': 3.220496894409938e-05, 'epoch': 1.42}
{'loss': 2.5993, 'grad_norm': 1.1950980424880981, 'learning_rate': 3.218944099378882e-05, 'epoch': 1.42}
{'loss': 2.5725, 'grad_norm': 0.9638040661811829, 'learning_rate': 3.217391304347826e-05, 'epoch': 1.43}
{'loss': 2.5519, 'grad_norm': 0.9847596883773804, 'learning_rate': 3.21583850931677e-05, 'epoch': 1.43}
{'loss': 2.6127, 'grad_norm': 0.8800133466720581, 'learning_rate': 3.2142857142857144e-05, 'epoch': 1.43}
{'loss': 2.526, 'grad_norm': 2.0435802936553955, 'learning_rate': 3.212732919254659e-05, 'epoch': 1.43}
{'loss': 2.4929, 'grad_norm': 1.9389020204544067, 'learning_rate': 3.211180124223603e-05, 'epoch': 1.43}
{'loss': 2.6212, 'grad_norm': 0.8130795359611511, 'learning_rate': 3.2096273291925466e-05, 'epoch': 1.43}
{'loss': 2.5976, 'grad_norm': 1.6533914804458618, 'learning_rate': 3.208074534161491e-05, 'epoch': 1.43}
